merchant_mask,score,segment_type,gen_industry,log_orders,log_gmv,CTR,price_competitiveness,avg_order_value,do_click_ratio,is_active
Невтерельск,0.6500736721008485,big,DIY,4.897839799950911,15.920076082595541,0.030018748956137077,0.7302,61680.72932330827,0.1268858463416761,1
Холхолморск,0.6496138837343989,medium,Other,5.111987788356544,14.734064327236574,0.02941756561407254,0.842,15185.836363636363,0.08397749382131776,1
Росмаремир,0.6494886826125196,big,DIY,5.262690188904886,14.499207727490214,0.027361954973494123,0.7107,10318.6875,0.13954226749570048,1
Холланск,0.649104151849165,medium,Other,5.683579767338681,14.852973066110918,0.01953213752309216,0.626,9631.556313993175,0.19022322321097063,1
Ясдористан,0.6489079872703344,medium,CEHAC,5.60947179518496,16.501055129950114,0.0243320371974032,0.4812,53919.79779411765,0.09714907791651935,1
Зоронино,0.6484796249716438,top100,CEHAC,6.025865973825314,15.280775744805132,0.013278218837474529,0.5591,10481.089588377725,0.2876290010559011,1
Клинкарово,0.6467931448275916,big,DIY,5.4116460518550396,15.3942335601214,0.017123376468477326,0.774,21743.313901345293,0.15757722592368262,1
Новвилбург,0.6464070313018243,big,CEHAC,5.356586274672012,15.725314065821511,0.01922727012053413,0.8442,31998.8672985782,0.08288937132402677,1
Портайистан,0.6457678313812222,big,Other,5.459585514144159,15.46039244526092,0.01756170879064065,0.7094,22138.44871794872,0.16026555717439958,1
Уралористан,0.6456370386032484,medium,CEHAC,5.075173815233827,16.23525431395688,0.03798396540721375,0.6776,70710.54716981133,0.03853284657581376,1
Светорпорт,0.6451793426610499,medium,Other,4.465908118654584,15.97104714091057,0.030387039024176596,0.8831,100378.13953488372,0.13719793707632366,1
Солновпорт,0.6432395135383566,medium,CEHAC,5.241747015059643,13.699975119567744,0.026566246295892656,0.9101,4738.765957446809,0.13292073586191233,1
Озерхолмово,0.6432099135772819,big,Other,5.924255797414532,15.049618600302475,0.029204689324059917,0.2377,9209.951742627345,0.10933453439927936,1
Дардельград,0.6431653986699181,medium,Other,5.017279836814924,13.815973450812846,0.054994910904061965,0.687,6669.746666666667,0.1970471154417444,1
Теруюсково,0.6422292414011852,medium,FMCG,5.176149732573829,13.750704267646402,0.02921587742531036,0.7826,5325.272727272727,0.19858260741178207,1
Лескарпорт,0.6417780863762985,big,CEHAC,5.308267697401205,16.612833477295634,0.007898573202103555,0.8977,81595.42786069652,0.16989243410908958,1
Светхолмкент,0.6411009524906942,medium,FMCG,5.8888779583328805,15.071373573487469,0.03419970434081441,0.3305,9752.405555555555,0.05017639456495162,1
Холорпорт,0.6407770305593924,medium,Home,4.68213122712422,14.615267923020578,0.02567800196385359,0.8966,20794.392523364488,0.28288,1
Ладаремир,0.6398127003739257,big,DIY,5.771441123130016,14.137015629006523,0.019971621933972127,0.7888,4310.003125,0.09602959499556846,1
Новвилтаун,0.6397198224764024,medium,Other,5.267858159063328,14.913477972078812,0.026560418709745594,0.6094,15534.015544041451,0.12108157421251362,1
Горбринино,0.6384391537664934,big,DIY,4.912654885736052,15.5029756097165,0.02611796153011659,0.7608,40042.65925925926,0.12051149282964498,1
Эльвилск,0.6373882717885274,medium,Pharma,6.502790045915623,14.836310483224262,0.010214137543844017,0.501,4167.286786786787,0.16893418148773207,1
Елельино,0.6360061365565463,small,DIY,4.700480365792417,14.766645130753462,0.027468744012262885,0.8542,23749.02752293578,0.1548773841961853,1
Ясбринтаун,0.6355633722108904,medium,Pharma,6.236369590203704,14.051849071607375,0.015059950314178623,0.6407,2483.5333333333333,0.16338966015453232,1
Клинмарово,0.6354028739795133,medium,Other,6.2166061010848646,14.827404154079213,0.010363754103513229,0.6328,5501.608,0.13764355593364525,1
Малеоград,0.635185230466152,medium,DIY,5.225746673713202,15.115561065654774,0.023648873961122533,0.7457,19835.032432432432,0.0826533061322453,1
Ураленельск,0.6351521628010692,medium,DIY,3.8918202981106265,14.516076650216,0.042397538330299404,0.872,41976.916666666664,0.27036737626875057,1
Ладерхилл,0.6349189941844898,medium,Pharma,4.890349128221754,16.228276171705684,0.02823322768289558,0.8059,84581.7803030303,0.05735482413195752,1
Новиельск,0.63364157316335,big,Other,4.61512051684126,14.50777134579423,0.028192924363295874,0.8875,19982.27,0.17073117121473552,1
Илвилвиль,0.6333690404172366,medium,FMCG,5.918893854273146,13.093066380888674,0.016576597895791682,0.925,1308.7951482479784,0.19419134017877912,1
Светгринсково,0.6333080561318094,big,FMCG,5.958424693029782,12.861536131118978,0.02399945802211947,0.8493,997.9430051813472,0.09777266030283896,1
Холхолмкент,0.6332347179920493,top100,Other,6.274762021241939,14.493102886642287,0.012279190591519119,0.7701,3715.3396226415093,0.06742882512903046,1
Царальистан,0.6330623916473687,medium,FMCG,5.231108616854587,13.41957490007224,0.028648439515088987,0.7195,3618.543010752688,0.3195732420995768,1
Чистевоград,0.6322466291002131,big,CEHAC,5.480638923341991,15.52960483820228,0.019288676760807755,0.7176,23228.635983263597,0.06840469613259668,1
Горомоград,0.6316475205439258,medium,FMCG,5.793013608384144,12.44700503311796,0.0445460751996337,0.8358,778.2446483180428,0.060830078304083914,1
Эльдористан,0.6315421197076608,medium,Other,5.978885764901122,15.059247485461826,0.024339778174478535,0.4627,8803.426395939086,0.038604467555095764,1
Скалкарпорт,0.6315287526810685,small,DIY,4.110873864173311,14.528024486525094,0.039653171297876696,0.8175,33985.166666666664,0.24018595041322313,1
Радарпорт,0.6313853672073312,medium,CEHAC,4.6443908991413725,15.090736477500743,0.022292654094920303,0.8708,34752.51456310679,0.2628686495783865,1
Долельград,0.6301846134210489,medium,Other,4.290459441148391,14.313182246813017,0.05237838363650835,0.9256,22845.63888888889,0.10248185041364173,1
Солнуполис,0.6295422332137296,medium,Other,4.976733742420574,13.978535459436637,0.03956789250008539,0.8455,8174.0625,0.06868572274150986,1
Эльмирбург-691,0.6286602214214094,medium,DIY,4.653960350157523,14.751513324795953,0.029759995426669503,0.7975,24517.0,0.1364921829144656,1
Долавбург,0.6285024530497503,medium,DIY,4.3694478524670215,14.502670349832536,0.032061597270757504,0.8288,25487.94871794872,0.2075952438728464,1
Портасково,0.6284915726401664,medium,CEHAC,5.945420608606575,11.421237716233044,0.04250496956727589,0.8965,239.4698162729659,0.15972333923114043,1
Малиртаун,0.6283718927648279,small,Other,4.248495242049359,14.796821320031906,0.034166090648760736,0.7761,38665.942028985504,0.2181048720066061,1
Солнольсково,0.6283283425108541,big,Fashion,6.473890696352274,14.808736034332508,0.012429330311298647,0.5351,4172.995363214838,0.0966797762681873,1
Камилоград-423,0.6277214569103649,big,Other,5.926926025970411,14.098152450019613,0.016749100842949432,0.5598,3547.1363636363635,0.28040939509250756,1
Каменхилл,0.6277144761300675,medium,CEHAC,5.484796933490655,15.109623290256618,0.008736676155062835,0.8072,15198.9875,0.1624880053145683,1
Чистполистан,0.6276302632787848,big,DIY,5.981414211254481,15.143837030649216,0.01852713979295568,0.4993,9556.253164556962,0.08204118530322066,1
Лесгринтаун,0.6275590080568655,medium,CEHAC,3.7612001156935624,15.36095145595292,0.03425921624919419,0.9197,111667.57142857143,0.13687621945170145,1
Арольсково,0.6265311056978573,top100,Pharma,8.585599224080298,15.72862814609761,0.012080772043431899,0.2188,1265.4911264711377,0.055554842985100154,1
Ясайридж,0.6258720107338098,top100,Fashion,5.41610040220442,15.182341989084325,0.019329198594099806,0.6458,17512.946428571428,0.10651424423879513,1
Ясотаун,0.6258452223562027,small,DIY,3.9512437185814275,14.558362722213882,0.029282134878947052,0.9178,41214.13725490196,0.3731958762886598,1
Усттерпорт,0.6255998742193281,medium,CEHAC,5.14166355650266,15.361113701569046,0.018858661155459755,0.7483,27592.935294117648,0.1285563751317176,1
Южелемир,0.6253766012841806,medium,DIY,4.532599493153256,14.867974539683035,0.02422924079164067,0.9002,31138.043478260868,0.17106667285296712,1
Миравемир,0.6246171546134222,medium,Other,5.579729825986222,15.81475847433308,0.013636359049753438,0.5575,27967.803030303032,0.18292141482906615,1
Солнельпорт,0.6242693612641201,small,CEHAC,3.7612001156935624,14.000889934857467,0.041693395890198444,0.9008,28658.904761904763,0.41794046661303297,1
Светархилл,0.624159241794689,big,Home,5.641907070938114,14.714744241987178,0.041165245123560214,0.2985,8746.327402135232,0.04048999438937722,1
Финхолмсково,0.6240368247054555,big,FMCG,6.569481420414296,13.77176972444167,0.016639128345080953,0.5276,1344.383426966292,0.10935001177739484,1
Царирбург,0.6239932134829871,big,Pharma,6.54965074223381,14.183595657782039,0.017372958154610083,0.5236,2070.1489971346705,0.06421816285801614,1
Лесиорск,0.6239884173916923,medium,DIY,5.389071729816501,14.133840645075567,0.022537075123182367,0.6669,6306.55504587156,0.1322896909144338,1
Беланово,0.6236777485861345,big,FMCG,5.488937726156687,14.570032667025476,0.030323892327908955,0.5477,8824.041493775934,0.038578943065056825,1
Миранград,0.6233261530057157,medium,DIY,4.060443010546419,14.215518134133198,0.030902996749253512,0.9544,26172.543859649122,0.21731777439539995,1
Новокент,0.6228282430666197,medium,CEHAC,4.31748811353631,14.633095029876383,0.043288771201130505,0.8133,30608.391891891893,0.10517885744794447,1
Лесхолмридж,0.6224730388138058,big,CEHAC,4.969813299576001,15.811920701113365,0.02468640380864144,0.7629,51486.55244755245,0.06325880038886754,1
Тихбургсково,0.6224697867579967,medium,CEHAC,5.225746673713202,15.609403582876192,0.011322788606744646,0.8205,32501.697297297298,0.1555332240263747,1
Тихеноград,0.6215441964064098,big,Other,5.860786223465865,15.640385280927903,0.024187013977407856,0.3407,17720.04857142857,0.043681471375877926,1
Терелорск,0.6212663488194672,big,DIY,5.318119993844216,14.204255323651937,0.02945158141006405,0.6983,7266.635467980295,0.04126325495620101,1
Зортертаун,0.6205235957937438,big,Pharma,7.75833346749091,14.807167355974213,0.015522384894642314,0.3149,1152.0068376068375,0.03802804875445599,1
Ардельинск,0.6204857259173661,medium,CEHAC,5.081404364984463,14.698428150252624,0.034049046167539676,0.5544,15112.14375,0.08739626556016597,1
Солновоград,0.6202753853852453,medium,Other,5.198497031265826,14.21096640681636,0.030480953981659634,0.5493,8250.333333333334,0.12452797802952283,1
Озеруюово,0.6191650083204159,medium,CEHAC,3.8066624897703196,14.673200942794642,0.02705717580501606,0.9232,53584.27272727273,0.3678906136358914,1
Эльурбург,0.6188852368079071,medium,Other,5.365976015021851,14.626252756506387,0.017351878967146052,0.7331,10561.389671361503,0.12576547626265688,1
Новенкент,0.6186468719613725,medium,DIY,5.123963979403259,14.865568954548504,0.02389398437119813,0.7167,17112.676646706586,0.07816486225747668,1
Ураловинск,0.6185848015627107,big,Other,5.521460917862246,13.71768601980862,0.029489914299614537,0.6546,3641.7951807228915,0.06119058606368251,1
Холяринск,0.6185552484372407,big,CEHAC,5.375278407684165,16.485794992298537,0.020953153432702997,0.5453,67181.7488372093,0.0668511552928533,1
Тихиск,0.6184533138644339,big,Other,6.269096283706261,14.521954444212335,0.01751835045093744,0.4979,3845.8633776091083,0.069963175139362,1
Речубург,0.6184129046581229,medium,DIY,4.290459441148391,15.823586862750926,0.02475941863861056,0.9411,103457.95833333333,0.10790738313674093,1
Речланполис,0.6181201249710795,medium,Pharma,6.9650803456014065,13.88740322098884,0.019262142234613918,0.147,1015.632325141777,0.13910387492558177,1
Воласково,0.617832663271223,big,CEHAC,5.537334267018537,15.195332014968082,0.016302802717192467,0.6945,15708.264822134388,0.0767375733362128,1
Светинполис,0.6177469744031349,medium,CEHAC,4.060443010546419,14.269799480469347,0.03570809767641694,0.886,27632.491228070176,0.14675135113811197,1
Росхолмоград,0.6177146823699787,medium,CEHAC,5.332718793265369,16.154659086675064,0.015356560536616716,0.853,50351.45631067961,0.029610939516538332,1
Лундористан,0.6173877366599894,big,Other,5.616771097666572,15.155739252598016,0.01407165477639917,0.6846,13941.299270072992,0.09562373274114126,1
Малавово,0.6170794091162257,big,Home,5.598421958998375,15.238218330064866,0.014177957887676302,0.5397,15421.327137546468,0.18108499042999285,1
Уралгринхилл,0.6164256674517637,big,Other,6.4967749901858625,13.35733747106376,0.0070023517042784806,0.7254,955.3429003021148,0.15129012139759526,1
Ярвилпорт,0.6162553262961995,medium,Other,5.220355825078324,14.550179648046813,0.026611494540941052,0.4803,11330.385869565218,0.1452637561143924,1
Елайридж,0.6162011401924902,big,CEHAC,5.19295685089021,15.409086125981531,0.01683603609749442,0.6977,27493.368715083798,0.13646394848232699,1
Южбургкент,0.6159669104964387,top100,CEHAC,6.100318952020064,18.542898385526172,0.012360355155006211,0.4032,173215.33142857207,0.05748297996498736,1
Нордфордград,0.6157425057180687,big,CEHAC,4.990432586778736,14.384832799775426,0.019418996820387568,0.8665,12103.205479452055,0.15358017576718053,1
Старярельск,0.6153109369754034,big,Other,4.990432586778736,14.651458970619169,0.027440487267569647,0.721,15801.369863013699,0.07800872465999487,1
Солневово,0.6142503116783671,medium,CEHAC,5.4510384535657,16.57897875184455,0.019132777006594957,0.5769,68339.37068965517,0.04963259131186514,1
Горелсково,0.6142370137266152,top100,Fashion,5.3230099791384085,14.65282647842732,0.020057802709276335,0.6441,11324.299019607843,0.1106247187333797,1
Велдорельск,0.614194446242976,medium,Other,5.44673737166631,14.565369302541654,0.020286360411788804,0.5978,9163.203463203463,0.11262518469873584,1
Яруюпорт,0.6140783410189239,medium,DIY,4.9344739331306915,14.715116062398138,0.019036699296867323,0.8267,17816.17391304348,0.1568786959106411,1
Даронельск,0.6140487059754987,big,FMCG,5.19295685089021,14.628542563872385,0.013685950303570182,0.7853,12596.27374301676,0.2551300694781063,1
Уралвининск,0.6137764875673614,big,Pharma,7.13966033596492,14.10211855380223,0.010064324843836533,0.4154,1057.0642857142857,0.10960309319024698,1
Велилчестер,0.613592582427347,medium,CEHAC,4.204692619390966,15.18866851307962,0.021132413839065278,0.971,59815.106060606064,0.19251720183486237,1
Эльовино,0.613281769181318,big,FMCG,5.69035945432406,14.060085996844341,0.022818390486346908,0.5835,4329.077966101695,0.08233433368480818,1
Финдорхилл,0.6130909678347766,medium,CEHAC,5.5134287461649825,13.24471728402871,0.034439340204222506,0.5945,2287.757085020243,0.083281498375838,1
Солнаельск,0.6126243860614654,medium,DIY,3.332204510175204,14.264259268348766,0.03492676494136485,0.9295,58012.96296296296,0.1825782092772384,1
Горовоград,0.6123665104730154,big,CEHAC,4.844187086458591,14.996547637967431,0.022981370621445132,0.9341,25855.15873015873,0.04889934814753108,1
Пристоельск,0.6119597377459546,medium,DIY,4.290459441148391,14.830857535278332,0.02287753366352256,0.9082,38337.77777777778,0.18756045250010514,1
Новфордино,0.6117908065674041,medium,Pharma,4.663439094112067,14.835368558589693,0.024261732220751644,0.7789,26407.619047619046,0.13806896551724138,1
